_state,year,state_name,current_smoker_count,total_count,current_smoker_prev,past_year_quit_attempt_prev,past_year_quit_attempt_count,male_pct,white_pct,black_pct,hispanic_pct,low_educ_pct,unemployed_pct,poverty_pct,medicaid_elig_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_54_pct,age_55_64_pct,any_nrt,any_medication,any_counseling,weighted_pop,sample_size,treatment_group,nrt_med,all_three
2.0,2017.0,Alaska,12144.497830439745,22984.317299244656,0.5283819254809389,0.026840769281357858,616.916757718548,0.6506020168925449,0.44343561475890786,0.0,0.04912077795782547,0.27009364421241094,0.6922771561567391,1.0,1.0,0.24472168539757713,0.1322869425530993,0.18118189264216383,0.11351572505029266,0.2072315716483848,1,1,0,22984.317299244656,134.0,2,1,0
2.0,2018.0,Alaska,11798.98357363697,24408.854070074558,0.4833894921803238,0.019461035878549568,475.02158481200166,0.6546306681518089,0.41681052583363426,0.05986757833554865,0.0,0.1811120231823785,0.6750109400148672,1.0,1.0,0.21024758194923165,0.15068481901891972,0.14021256169295468,0.23426267007372562,0.12618823802887114,1,1,0,24408.854070074558,107.0,2,1,0
2.0,2019.0,Alaska,5662.118987701431,18950.6135346572,0.2987828851739524,0.018319312594965862,347.1622132077762,0.5047422623910542,0.4149767801275384,0.06471030890518822,0.1182495683751751,0.3128500289122435,0.7122135308442319,1.0,1.0,0.33732404794824733,0.052860141167429923,0.11979860275459962,0.16596810485404548,0.19587710295257332,1,1,0,18950.6135346572,92.0,2,1,0
2.0,2020.0,Alaska,9108.904099328502,20278.09525467908,0.44919919671580905,0.02343667804175638,475.25118978398143,0.4149495856976124,0.4313580032793005,0.01466060727519171,0.03937838380278364,0.2242659556139578,0.6903598386302848,1.0,1.0,0.21821237290098852,0.15687279089277018,0.05379521301611722,0.16116854734516803,0.2771346832191609,1,1,0,20278.09525467908,133.0,2,1,0
4.0,2011.0,Arizona,52271.117719169546,131056.15027655051,0.3988452095446776,0.05197322630173018,6811.410956556718,0.29749123390111637,0.5225482877282112,0.03945200000954632,0.33825018435116844,0.5158572830097915,0.88887790662176,1.0,1.0,0.07051004113190375,0.2111958854431705,0.08830910953652432,0.21971888773962017,0.14261910863465302,1,1,0,131056.15027655051,276.0,2,1,0
4.0,2012.0,Arizona,42829.17754100188,163941.85376588863,0.261246146467043,0.05390977373141819,8838.068241628305,0.5847275165712787,0.389064401629908,0.06769564189555038,0.44037691139772495,0.34129715205101585,0.8405384592739006,1.0,1.0,0.08034537923077316,0.1005627178342468,0.14426302798865323,0.16742134205990114,0.30367210446184606,1,1,0,163941.85376588863,340.0,2,1,0
4.0,2013.0,Arizona,22424.487464547907,143513.87555773722,0.15625309662497608,0.05417266082759265,7774.528504642638,0.3380738491853969,0.44761359675475565,0.013897110245868828,0.46557222518936836,0.4376190838819289,0.8236616876420051,1.0,1.0,0.07557118112245814,0.048001748940311194,0.06583170020420821,0.22088136167321237,0.33807118655225005,1,1,0,143513.87555773722,149.0,2,1,0
4.0,2014.0,Arizona,64067.14500312456,282255.2653372792,0.22698299330773483,0.04523704247321368,12768.393426350696,0.5994883341880789,0.40350652775967505,0.027471375368151016,0.3989858599499998,0.3565785861009179,0.729916752903801,1.0,1.0,0.19331505136130234,0.12027676844791375,0.08744367074093584,0.1703192770559333,0.21662487922347326,1,1,0,282255.2653372792,691.0,2,1,0
4.0,2015.0,Arizona,67391.29086227715,278033.02189144253,0.2423859238151573,0.033757344146685055,9385.656404132245,0.5559087309363867,0.4195793635365083,0.07222913546218233,0.3139245500697519,0.2930486715176342,0.7013397914229706,1.0,1.0,0.21303623600560667,0.07377619624569469,0.06777408457286009,0.2013590327687452,0.20958539306902982,1,1,0,278033.02189144253,325.0,2,1,0
4.0,2016.0,Arizona,82818.41723435002,292933.128592508,0.282721239595801,0.07176389667359752,21022.0227725864,0.5832361261051465,0.4301536064681738,0.03187605162604428,0.3716750090086755,0.37204645601864733,0.7388619629851063,1.0,1.0,0.20523740840028085,0.08295514813669899,0.07465056225480425,0.22789740693449834,0.24265465064035913,1,1,0,292933.128592508,508.0,2,1,0
4.0,2017.0,Arizona,79119.58949661281,272514.8156457606,0.2903313322951938,0.048536508052037484,13226.917543889971,0.48602820448022094,0.48237000477368275,0.04082737333167748,0.32130399519615255,0.2783461560389918,0.7287385693641115,1.0,1.0,0.18415349729012787,0.11923203011992448,0.0822885418003094,0.20497154654695954,0.23373702253518247,1,1,0,272514.8156457606,693.0,2,1,0
4.0,2018.0,Arizona,66296.16271667412,255171.71497541037,0.2598099978403279,0.04660030500470329,11891.079746427336,0.44750634843549836,0.41389802897539657,0.057558801645045406,0.4090763914605556,0.305745533680808,0.6689307229347021,1.0,1.0,0.22184818735041226,0.12424111430847207,0.07725194423044501,0.13564510633411891,0.2501459330576894,1,1,0,255171.71497541037,456.0,2,1,0
4.0,2019.0,Arizona,81120.28057792399,289524.2247846483,0.2801847777617305,0.02985721512452313,8644.387063156035,0.49091263848785344,0.4008556690019774,0.049858800403011695,0.39905396308067526,0.256507134469354,0.7449728771739628,1.0,1.0,0.17185936162017296,0.10311104159533191,0.11263566535300433,0.1688886109513077,0.2559964783421863,1,1,1,289524.2247846483,481.0,4,0,1
4.0,2020.0,Arizona,69742.4824335536,301053.6970947138,0.2316612720806816,0.03151132990525188,9486.602368347296,0.5387145829807278,0.44494557535557605,0.06087530581163318,0.37570774243710525,0.29495727445182207,0.7014736665250466,1.0,1.0,0.16055904296931608,0.12768732864286375,0.09494915326346308,0.16087478062359514,0.2521245251835687,1,1,1,301053.6970947138,586.0,4,0,1
5.0,2011.0,Arkansas,32940.4230256928,89528.02092671362,0.36793422533775616,0.07364262070576895,6593.078087644117,0.5052148146004231,0.5921419625872711,0.2867648480424037,0.029036409247616825,0.33851136368756257,0.8341895729993213,1.0,1.0,0.06536757108068493,0.07633561720303572,0.09683323872172132,0.28464925676626884,0.21369239567590526,1,1,1,89528.02092671362,247.0,4,0,1
5.0,2012.0,Arkansas,25313.250528460856,72623.972484948,0.3485522708594227,0.028642560138051432,2080.1364993643156,0.4038302680978836,0.6680373503111012,0.2327425382981789,0.03365642123416294,0.4447828852706028,0.8577390675892229,1.0,1.0,0.05844210152966186,0.03380015814537995,0.06740934284633723,0.1780157330582428,0.2318052077162958,1,1,0,72623.972484948,278.0,2,1,0
5.0,2013.0,Arkansas,24539.91285148063,64856.246057367855,0.37837393224662014,0.038552296064485694,2500.3571996347787,0.45370204992925145,0.6781913365078647,0.19824794584155156,0.02848537543952435,0.41863290928032804,0.8577801410663254,1.0,1.0,0.03397515795397465,0.07730141614188007,0.03771060444405936,0.2507064995411797,0.22679855389701742,1,1,0,64856.246057367855,285.0,2,1,0
5.0,2014.0,Arkansas,72413.44693496251,155454.81381753326,0.4658166907585028,0.07349825492440643,11425.657535187198,0.4731673604864996,0.6712375849918908,0.22277845120057277,0.04614551198065609,0.34997111236241457,0.8244601543592639,1.0,1.0,0.13255213786862777,0.1173112094250617,0.15011001577145197,0.2251859687717721,0.1707171846334164,1,1,0,155454.81381753326,357.0,2,1,0
5.0,2015.0,Arkansas,72161.82194682039,166167.1943479912,0.4342723738579676,0.023061279331889242,3832.0280846553524,0.5114550438856752,0.679849640336754,0.2030777628239272,0.06846147936444098,0.30574933873106347,0.7706854292451073,1.0,1.0,0.19817786092840697,0.09990977769406387,0.13893471615637792,0.18291056818950846,0.1814198277999228,1,1,0,166167.1943479912,344.0,2,1,0
5.0,2016.0,Arkansas,61916.998870470095,174753.3158436656,0.3543108671303329,0.057418459016502235,10034.066103767384,0.45990525899614276,0.6858314633056042,0.2592696061046274,0.0266473933796646,0.4168816120029704,0.8291898469987115,1.0,1.0,0.17592550181586236,0.12405831328632583,0.1170623750302087,0.1930630819127588,0.20678011878331737,1,1,0,174753.3158436656,317.0,2,1,0
5.0,2017.0,Arkansas,65033.27655193516,144652.73885879028,0.44958206159802144,0.06056433545709269,8760.797001031002,0.5335937371960091,0.651533081847916,0.2151525424904963,0.03716590277278933,0.29437645246072885,0.8132162894669092,1.0,1.0,0.0819712868241099,0.13330718721416993,0.2034703901901769,0.14555071615750756,0.2419567524129313,1,1,0,144652.73885879028,292.0,2,1,0
5.0,2018.0,Arkansas,61753.10425082146,158895.32493584353,0.3886401583920436,0.06304861902453834,10018.130806660225,0.4672450148515005,0.6552660676141758,0.21864958155556755,0.09223960601300862,0.3081806393223357,0.7697783997189268,1.0,1.0,0.10935904328033866,0.13147198797448714,0.10286967121738877,0.24583481552696404,0.24033308338017903,1,1,0,158895.32493584353,338.0,2,1,0
5.0,2019.0,Arkansas,50473.76858663754,136828.9676969587,0.3688821850825045,0.03858732881503842,5279.864367944815,0.5016992425163398,0.692040504543221,0.14939240099669682,0.09732926529618781,0.3178175389377655,0.7511566487642796,1.0,1.0,0.22359309449945158,0.00848530738873873,0.11920008412022728,0.1942658716248799,0.22802175699635105,1,1,0,136828.9676969587,294.0,2,1,0
5.0,2020.0,Arkansas,40368.84155278002,133546.6894480767,0.3022826078251496,0.06469870266720143,8640.297552790202,0.49752422482587944,0.6349075183992783,0.20091202125288996,0.08888273177733905,0.3395078839273408,0.72864312022819,1.0,1.0,0.15709281544255965,0.12643835669803394,0.12212808783489014,0.15968073291469817,0.21501548110446542,1,1,0,133546.6894480767,251.0,2,1,0
6.0,2011.0,California,269092.6196477498,1390330.4748695325,0.19354579685308362,0.022835820032845754,31749.33651030162,0.45090430827108086,0.30905985760850146,0.07441588120854385,0.4333648603380076,0.35741449223396027,0.730504160075151,1.0,1.0,0.2046554976247573,0.10688266075018125,0.08838075517846654,0.17351108698763876,0.17146360094493024,1,1,0,1390330.4748695325,890.0,2,1,0
6.0,2012.0,California,234178.41690378432,1532150.0658483263,0.15284300286481636,0.010852070260410915,16627.000164079247,0.45419930330197467,0.3392072240266524,0.09891425024110977,0.44457624165805815,0.3496540250392935,0.7050453173026897,1.0,1.0,0.18249485980515975,0.12874457075463705,0.05282886566872277,0.17363788861133145,0.19306992599053258,1,1,0,1532150.0658483263,818.0,2,1,0
6.0,2013.0,California,197165.66490633867,1077414.7850281075,0.1829988483972726,0.025583214474771295,27563.733523663683,0.4734463630487358,0.3056844608593811,0.08780715386920193,0.43095941256333203,0.4028508267151213,0.7964368224567036,1.0,1.0,0.14890214424825102,0.05480902600687346,0.028638147363143362,0.14109789420976443,0.24537200994374153,1,1,0,1077414.7850281075,479.0,2,1,0
6.0,2014.0,California,453704.93876612786,2332681.095460994,0.19449934225855456,0.027063496368928977,63130.506356877886,0.5015575032264028,0.3191208674089522,0.07901550314883918,0.43578090178464,0.3211578685768214,0.670492331799517,1.0,1.0,0.19585853886105947,0.13759027789669726,0.07438214406966995,0.1928934984752038,0.20313753413139068,1,1,0,2332681.095460994,661.0,2,1,0
6.0,2015.0,California,362110.94828075665,1879422.7217131576,0.19267136876512816,0.038352981470861316,72081.46482178048,0.4688686506512955,0.25340412288876324,0.07599742136654951,0.5139090952794513,0.39769922967694166,0.6969871947046838,1.0,1.0,0.2289017862599955,0.10038655910585847,0.07944660359688185,0.1713447627547973,0.18879270435758375,1,1,0,1879422.7217131576,835.0,2,1,0
6.0,2016.0,California,349969.25427977985,2250649.848595386,0.15549697990480088,0.04146199388128341,93316.43025137333,0.4884201460175549,0.27828999406260435,0.06551150731274079,0.48947143811386035,0.3572049704931706,0.6372525865910498,1.0,1.0,0.22024043907717625,0.14035120217306987,0.07691552355002666,0.14405040496429564,0.2155007139157266,1,1,0,2250649.848595386,822.0,2,1,0
6.0,2017.0,California,309514.65630261425,2193066.3337161215,0.14113328518346538,0.04576845981674698,100373.26837014694,0.4533310233431949,0.22578495575917173,0.08299763526155295,0.5040629687625352,0.35812226938985814,0.6870055561643849,1.0,1.0,0.21588441131923117,0.11880133839890646,0.07662621933369179,0.16618120430724784,0.1961471445478456,1,1,1,2193066.3337161215,644.0,4,0,1
6.0,2018.0,California,388216.91293177684,2262831.547814262,0.17156244498481002,0.034013870759707535,76967.65981834327,0.51573547836905,0.25168924190353775,0.06883397469139443,0.4780382043301219,0.32928521579055575,0.6858835888343738,1.0,1.0,0.1943128786593267,0.16179267860076046,0.08517508184263278,0.13204410470748712,0.19932269615563758,1,1,1,2262831.547814262,936.0,4,0,1
6.0,2019.0,California,446135.89274862246,2650417.5442832275,0.16832664487559992,0.03392768187654339,89922.52328245068,0.5164753011985821,0.22930628532454478,0.04600605947569387,0.5131398568135693,0.3327526181590956,0.6458950088435765,1.0,1.0,0.2223771043453355,0.14982445248914766,0.06782993927056272,0.14863112729000658,0.19557059129489654,1,1,1,2650417.5442832275,1022.0,4,0,1
6.0,2020.0,California,312970.44948462816,2282880.490927696,0.13709453943313785,0.022985342336946032,52472.78959830852,0.5471566744637185,0.1986585534171226,0.0963471167454826,0.5542800824731915,0.3658063979436725,0.6945841191882756,1.0,1.0,0.1741962524827151,0.18081875249173093,0.0849119672100355,0.11560063479510581,0.20462466983248584,1,1,1,2282880.490927696,323.0,4,0,1
8.0,2011.0,Colorado,22055.251493764,69493.69235661079,0.31737055185650864,0.008227283920630005,571.7443377107522,0.4123041073379677,0.5709185093933873,0.06561287848908973,0.2606292402415494,0.27034395432617997,0.6592335562777162,1.0,1.0,0.19728985717893066,0.08692750095060318,0.06002972158371877,0.206365865473502,0.25405774238035544,1,1,0,69493.69235661079,367.0,2,1,0
8.0,2013.0,Colorado,18388.99735022647,60166.74132531574,0.3056339257397861,0.03719642343658683,2237.987587136032,0.36134026950503495,0.5337537799919096,0.0738290124258872,0.24306588959938058,0.29986129130172057,0.8379182052971895,1.0,1.0,0.13449787262809842,0.0676268213548837,0.04271500829120379,0.20688218412061077,0.24226303508595468,1,1,0,60166.74132531574,328.0,2,1,0
8.0,2014.0,Colorado,42221.03032057329,152595.91325303708,0.2766851970049924,0.04800824839040106,7325.862506811898,0.5032183156714777,0.6118717766111691,0.08263961062548297,0.21673364262934544,0.19584848578906358,0.69715201205431,1.0,1.0,0.23415743566423117,0.13349205207765805,0.12160286061339269,0.1642227545161482,0.1877399851627332,1,1,0,152595.91325303708,451.0,2,1,0
8.0,2015.0,Colorado,46774.00980378575,151571.29724136385,0.30859411151771227,0.053839564071444454,8160.5325692183615,0.5375363890026792,0.5929832335050162,0.06864617199975895,0.2301596655394464,0.2139114707274813,0.7004156477943222,1.0,1.0,0.2584249638139688,0.10963211915216729,0.07418750184979223,0.18927266797748665,0.20505724873047543,1,1,0,151571.29724136385,463.0,2,1,0
8.0,2016.0,Colorado,44274.19000387767,159303.48514656402,0.2779235492754228,0.04756471874272898,7577.225465732821,0.523922161420976,0.5549746923181854,0.06385152423970623,0.27279696277257093,0.22233787476269679,0.6464172836581358,1.0,1.0,0.18363091418115962,0.1707531060853101,0.09500040259298195,0.1709491810434009,0.20778383480865353,1,1,1,159303.48514656402,523.0,4,0,1
8.0,2017.0,Colorado,44760.13767656979,153098.0578071244,0.29236254409549334,0.028210967871963814,4319.044390056845,0.5939550068193624,0.5926803942213249,0.036308963681319764,0.2848966587991586,0.18308298172354232,0.6712603614547872,1.0,1.0,0.200806121353774,0.16904561649644284,0.06345786310046787,0.1544244939374873,0.22326127757659278,1,1,1,153098.0578071244,313.0,4,0,1
8.0,2018.0,Colorado,42600.328556392946,153305.10403774475,0.277879388450788,0.0512363173999307,7854.788969507288,0.4732361556997063,0.5665771744183209,0.06071618575442482,0.2641415441007107,0.24127917626842926,0.6905310590148352,1.0,1.0,0.25886836310362754,0.12323650913250728,0.11779459942737108,0.1548233669647345,0.17871523400401632,1,1,1,153305.10403774475,275.0,4,0,1
8.0,2019.0,Colorado,35766.2571197909,161493.58291409945,0.221471692400406,0.06790378267086224,10966.02515693788,0.4643154944512268,0.5325552169976366,0.08288378611149227,0.26715511052355906,0.12722084363425315,0.6418835754055384,1.0,1.0,0.2597548868684644,0.1214453625288089,0.13274151017348787,0.10217172736836826,0.20102397783590545,1,1,1,161493.58291409945,314.0,4,0,1
8.0,2020.0,Colorado,40637.91373669772,156356.82900978054,0.2599049494292041,0.03842902269742616,6008.640130914438,0.5079540927210561,0.473692343985057,0.08935591626342893,0.33011817126895926,0.24643435152767845,0.6890090775377867,1.0,1.0,0.1969771260072659,0.12180125822467443,0.13201678196172742,0.14096002220275175,0.21885902739594598,1,1,1,156356.82900978054,341.0,4,0,1
9.0,2011.0,Connecticut,17809.09211479849,73625.7296442193,0.24188679963997833,0.021702193977552218,1597.839866477664,0.4625165848007626,0.5648796352430571,0.189365952587545,0.1746782748639933,0.39198176360435877,0.8008367628888579,1.0,1.0,0.13386173771174906,0.05767230857293451,0.22060693782736832,0.12050994335068778,0.1690230174352297,1,1,0,73625.7296442193,162.0,2,1,0
9.0,2012.0,Connecticut,13530.09375052086,59063.08651064018,0.2290786775608725,0.03530395220046318,2085.1603829834626,0.4348118717862131,0.5036177027938927,0.17639698368389373,0.20481569636607902,0.30614593472295926,0.7177433624282381,1.0,1.0,0.09595694583906968,0.009095015493008575,0.16338964727535296,0.21225548511577425,0.21278429101076185,1,1,0,59063.08651064018,219.0,2,1,0
9.0,2013.0,Connecticut,16484.67515068676,52684.32089342155,0.31289527645302007,0.04251513501462919,2239.881015937867,0.5043762748904335,0.6024553814469362,0.16348264489400186,0.16546780083865015,0.3323803044562989,0.8778804467145772,1.0,1.0,0.17003243051959557,0.03555190743960941,0.14285574346874633,0.20587450059427015,0.22916767046840184,1,1,0,52684.32089342155,169.0,2,1,0
9.0,2014.0,Connecticut,41595.6852230804,135329.56755823942,0.307365832711906,0.043221122988963204,5849.09588347787,0.53902273851723,0.4329925537097998,0.11420856853668593,0.3611939449724106,0.4171043400925601,0.6406091561053192,1.0,1.0,0.11169836361626695,0.2684139943225155,0.12428468260196626,0.18178885652690796,0.15998753006992605,1,1,1,135329.56755823942,309.0,4,0,1
9.0,2015.0,Connecticut,33623.990068376035,121986.18031361341,0.275637699138807,0.02428673512961517,2962.646050750205,0.5367750910178486,0.4198401294405246,0.1922765614593786,0.33223893620987155,0.33913610794847765,0.712619342763442,1.0,1.0,0.16783173514071528,0.1474913869286552,0.07486233273117347,0.17796388950696926,0.21253944834258126,1,1,1,121986.18031361341,478.0,4,0,1
9.0,2016.0,Connecticut,32215.7873077509,106942.44335958807,0.3012441673828892,0.042311319669130654,4524.875907185429,0.5528977556112329,0.4110292781255462,0.12816395692371516,0.3422569213769428,0.32501049726070935,0.7042378492122376,1.0,1.0,0.20784839273344125,0.09998099665132061,0.08739127949677579,0.2508404497490549,0.19049130500432568,1,1,1,106942.44335958807,336.0,4,0,1
9.0,2017.0,Connecticut,22112.78886923404,99910.08806547741,0.2213268879789409,0.035149333118112795,3511.7729672734513,0.5314873403128789,0.45718835642891537,0.15094406758169365,0.30369745638348006,0.3027855710700252,0.7034293239065336,1.0,1.0,0.16403978841994044,0.11940236393569763,0.11710342425560383,0.2240867547273686,0.21862549366006848,1,1,1,99910.08806547741,323.0,4,0,1
9.0,2018.0,Connecticut,22278.75982823568,96534.6066840026,0.23078521365051197,0.05675556133141005,5478.875790257456,0.46487592471256545,0.44285188714347284,0.1258998188279399,0.3305976750559372,0.2905477418601841,0.7135524051890082,1.0,1.0,0.16130986076528492,0.12073411209440518,0.13220518723284544,0.20404470583068546,0.18691107662090847,1,1,1,96534.6066840026,295.0,4,0,1
9.0,2019.0,Connecticut,33015.80543851557,109743.36692875018,0.30084556691203723,0.05395903514404548,5921.6461929343095,0.5573696331306485,0.4333171395969812,0.1402486960657115,0.32155316836919673,0.25837030178629017,0.7248054701662363,1.0,1.0,0.2042625020424453,0.12391423193343036,0.1022236246577858,0.18739087588404882,0.22500036127395767,1,1,1,109743.36692875018,288.0,4,0,1
9.0,2020.0,Connecticut,22762.879361048756,96765.25999592595,0.23523813569050636,0.018721074464289833,1811.5496379400959,0.6148174263940864,0.32619325936335647,0.1341080508690973,0.370658822129692,0.25128538618328117,0.6722507794656138,1.0,1.0,0.20793893085675116,0.1680078176481855,0.15233262109833146,0.15017002263528237,0.18047084720666787,1,1,1,96765.25999592595,291.0,4,0,1
10.0,2011.0,Delaware,7122.175472338195,27386.159773514133,0.26006477473436185,0.002482206900121057,67.9781147576345,0.4885224825267085,0.6836680283745852,0.19856028668109277,0.08002825407689947,0.21096321849809097,0.6334807215639165,1.0,1.0,0.11392376921914127,0.03677673837443674,0.0508041853885008,0.138904736212189,0.23746106017053473,1,1,0,27386.159773514133,192.0,2,1,0
10.0,2012.0,Delaware,7638.831957105755,35054.37155128312,0.21791381842149002,0.022263367510599763,780.4283566993292,0.4818990884118389,0.7461861472689287,0.20431441117718926,0.028390291188902832,0.22620803789188892,0.7215744733230399,1.0,1.0,0.03167223435937843,0.05744999931013872,0.041735248251462236,0.16969246261002724,0.18522789003228038,1,1,0,35054.37155128312,324.0,2,1,0
10.0,2013.0,Delaware,4685.910275959563,16839.89122794823,0.27826250256192975,0.03274325457279267,551.3928454548469,0.44781279689332654,0.5177732244817486,0.36822398778425725,0.05595531878091397,0.1488282501630248,0.7068378384106758,1.0,1.0,0.19146301593819356,0.0033955405359990414,0.0022425390479372757,0.11264249462966566,0.27822631152086685,1,1,0,16839.89122794823,167.0,2,1,0
10.0,2014.0,Delaware,14520.37091784242,32375.216771731968,0.4485026623982548,0.09066268574972464,2935.22410425475,0.4692949907817178,0.5441502666349092,0.275147134808611,0.09983473938738742,0.40860665671360163,0.5860434481408662,1.0,1.0,0.19080557221659863,0.17216595519913366,0.09419543617481023,0.19636504338716507,0.20926169728212118,1,1,0,32375.216771731968,178.0,2,1,0
10.0,2015.0,Delaware,6311.006070376183,20364.504240769696,0.3099022689558807,0.05244545098451896,1068.0256089833156,0.4407115263753726,0.47969307178662046,0.2894458500303276,0.08524260679698685,0.3666127060117318,0.7250694458521981,1.0,1.0,0.2877224905923644,0.0563694758933415,0.03302499112373647,0.18201441290452083,0.22512754417592906,1,1,0,20364.504240769696,128.0,2,1,0
10.0,2016.0,Delaware,9493.776229474312,28854.112605202274,0.32902679626205605,0.07918423914037687,2284.7909527136994,0.4146991704370825,0.47911570691221644,0.34396200721418657,0.09468693079619604,0.278163828027935,0.6458543387032982,1.0,1.0,0.13620431311940145,0.07519860389702343,0.1383998490603893,0.21615313907286543,0.2462995744736548,1,1,0,28854.112605202274,173.0,2,1,0
